,sql,excel,access,python,java,hadoop,tableau,matlab,spark,microsoft,oracl,vba,hive,spss,mysql,pig,stata,sqlserver,r,sas,degree,year_group
828,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
829,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
830,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
832,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,master,less than 2
833,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,phd,less than 2
834,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,phd,less than 2
835,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,master,less than 2
836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,3-5
838,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,phd,less than 2
839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
840,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bachelor,less than 2
841,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
842,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
843,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
845,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
847,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
848,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,phd,less than 2
849,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
850,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
851,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
852,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
853,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
856,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,phd,less than 2
857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
858,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,phd,less than 2
859,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
860,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
861,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,greater than 5
862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,greater than 5
863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phd,less than 2
864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
865,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
866,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
867,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
870,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
871,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,phd,less than 2
872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,phd,less than 2
873,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,bachelor,less than 2
874,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,master,less than 2
875,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,phd,less than 2
876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
877,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
878,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
879,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
880,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
882,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phd,less than 2
883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,master,less than 2
884,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
885,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,phd,less than 2
886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,3-5
888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,3-5
889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,phd,less than 2
890,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,bachelor,less than 2
891,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
892,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
893,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
894,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,greater than 5
896,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,master,less than 2
897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
898,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,master,less than 2
899,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,master,less than 2
900,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,bachelor,less than 2
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
902,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,3-5
904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
905,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
907,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
908,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
909,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,master,less than 2
910,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
911,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,master,less than 2
912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,master,less than 2
915,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bachelor,3-5
916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,3-5
917,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,master,less than 2
918,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,phd,less than 2
919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
920,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
921,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
924,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,master,less than 2
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,3-5
926,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
930,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
931,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
932,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
934,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,phd,less than 2
935,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,phd,less than 2
936,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,phd,less than 2
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
939,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
941,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
942,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
943,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
945,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
946,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,phd,greater than 5
947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,3-5
949,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,bachelor,3-5
950,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,phd,less than 2
951,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bachelor,less than 2
952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
956,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
958,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
959,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,master,less than 2
960,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,less than 2
962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,3-5
964,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,phd,less than 2
965,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
966,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
967,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
970,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
971,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,phd,greater than 5
972,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,phd,less than 2
973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,bachelor,less than 2
974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,bachelor,less than 2
975,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,greater than 5
976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,phd,less than 2
977,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
978,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
979,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,master,less than 2
984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,greater than 5
987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
988,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,greater than 5
989,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
990,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,master,less than 2
994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
997,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,phd,3-5
998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,greater than 5
999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1001,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1005,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1007,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,bachelor,less than 2
1008,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,phd,less than 2
1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1010,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1011,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1013,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,3-5
1019,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,phd,less than 2
1020,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,master,less than 2
1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1022,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phd,less than 2
1023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,master,less than 2
1024,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1025,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1027,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1028,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bachelor,less than 2
1029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,phd,less than 2
1030,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,phd,less than 2
1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1032,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1035,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,master,less than 2
1037,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1038,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1040,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1043,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,phd,less than 2
1044,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,phd,less than 2
1045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1046,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,3-5
1048,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1049,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1050,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1051,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1053,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1055,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,master,less than 2
1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1057,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,master,less than 2
1058,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,phd,less than 2
1059,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1061,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1062,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1064,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1066,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,master,less than 2
1067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1069,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,master,less than 2
1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1071,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,master,less than 2
1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1073,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1074,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1075,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1077,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1079,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1080,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1081,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,bachelor,less than 2
1082,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,master,less than 2
1083,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,phd,less than 2
1084,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
1085,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1086,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1087,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1089,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1092,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,master,less than 2
1093,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1095,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1098,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,3-5
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1102,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,bachelor,less than 2
1103,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,master,greater than 5
